sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_18,10545.477122,13888355.0,13888426.0
2b,mixed,coh,naive_hops_3_6,ns_s_latop,0_19,10907.783132,14660890.0,14660957.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_01,8191.209421,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_02,8328.034816,1543765.0,1543771.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_03,8473.185652,2313731.0,2313739.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_04,8627.152664,3084173.0,3084184.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_05,8789.923383,3854312.0,3854327.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_06,8964.551782,4625451.0,4625470.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_07,9154.141606,5397304.0,5397324.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_08,9361.059984,6170156.0,6170176.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_09,9589.292263,6942442.0,6942469.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_1,9841.656372,7712846.0,7712878.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_11,10134.654849,8483344.0,8483383.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_12,10468.576489,9256197.0,9256228.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_13,10870.350138,10028279.0,10028309.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_14,11339.781274,10800479.0,10800537.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_15,11926.479602,11573189.0,11573261.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_latop,0_16,12693.589993,12344848.0,12344908.0
