sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_14,12124.341749,10800478.0,10800536.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_15,12910.300248,11573187.0,11573255.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_16,14003.476817,12344837.0,12344905.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_17,15754.045491,13118015.0,13118094.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_18,19540.565456,13888272.0,13888390.0
2b,mixed,mem,naive_hops_3_4,butter_donut_x,0_19,1088889.860285,14645723.0,14645823.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_01,8149.060493,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_02,8247.026538,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_03,8364.65284,2313731.0,2313739.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_04,8495.746262,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_05,8641.701855,3854315.0,3854327.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_06,8804.297293,4625450.0,4625470.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_07,8988.763071,5397307.0,5397324.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_08,9193.027113,6170155.0,6170176.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_09,9423.632279,6942444.0,6942468.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_1
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_11,9988.282963,8483348.0,8483381.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_12,10343.407526,9256196.0,9256228.0
2b,mixed,mem,naive_hops_3_4,ns_l_latop,0_13,10764.042578,10028283.0,10028308.0
