sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_08,10111.259142,6170149.0,6170176.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_09,10561.109976,6942440.0,6942468.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_1,11140.458825,7712837.0,7712877.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_11,11930.797622,8483343.0,8483380.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_12,13150.382775,9256183.0,9256227.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_13,15672.792776,10028268.0,10028309.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_14,59379.137307,10800365.0,10800450.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_15,22603707.789309,11255002.0,11255125.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_16,45274286.829572,11602928.0,11603060.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_17,63378839.778671,11948759.0,11948928.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_18,78977616.51183,12248603.0,12248800.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_19,106466189.259842,12439813.0,12439992.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_2,139514891.475304,12548691.0,12548885.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_21,180850108.819193,12503925.0,12504107.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_22,208013862.580844,12516761.0,12516971.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_23,237422662.541151,12487736.0,12487945.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_24,265129113.910302,12481966.0,12482162.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_25,288859962.151932,12526095.0,12526300.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_26,174483223.534787,7118420.0,7118614.0
2b,mixed,mem,lpbt_s_latop,cload_hops_3_4,0_27,17761124.01241,666223.0,666439.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_01,7897.103886,772022.0,772027.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_02,8026.217875,1543764.0,1543771.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_03,8168.318046,2313731.0,2313739.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_04,8320.506665,3084174.0,3084184.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_05,8488.975127,3854313.0,3854327.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_06,8669.288696,4625449.0,4625470.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_07,8871.154492,5397308.0,5397324.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_08,9091.799538,6170155.0,6170176.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_09,9341.49948,6942445.0,6942467.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_1,9626.332436,7712843.0,7712878.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_11,9951.02306,8483349.0,8483381.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_12,10332.605431,9256190.0,9256227.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_13,10791.022187,10028285.0,10028309.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_14,11351.772898,10800481.0,10800537.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_15,12077.50331,11573181.0,11573254.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_16,13037.797829,12344852.0,12344909.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_17,14477.885769,13118014.0,13118097.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_18,17005.370857,13888299.0,13888407.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_19,27367.695192,14660838.0,14660920.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_2,5754325.259053,15344260.0,15344386.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_21,21852397.337044,15836918.0,15837045.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_22,39550967.355995,16266714.0,16266878.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_23,56287661.191684,16667619.0,16667783.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_24,72031309.455701,17051918.0,17052091.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_25,85779105.077156,17192685.0,17192857.0
2b,mixed,mem,ns_s_latop,cload_hops_3_4,0_26,42500867.631586,7501302.0,7501478.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_01,8355.888039,772022.0,772027.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_02,8455.232619,1543766.0,1543771.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_03,8575.081836,2313730.0,2313739.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_04,8710.080352,3084173.0,3084184.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_05,8861.11002,3854314.0,3854327.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_06,9027.437181,4625449.0,4625470.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_07,9216.607253,5397306.0,5397324.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_08,9427.215004,6170154.0,6170176.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_09,9663.338997,6942443.0,6942470.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_1,9932.248027,7712844.0,7712878.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_11,10237.861472,8483348.0,8483381.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_12,10597.639097,9256194.0,9256227.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_13,11014.818901,10028284.0,10028309.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_14,11522.815283,10800481.0,10800536.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_15,12140.05796,11573185.0,11573256.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_16,12926.810667,12344851.0,12344907.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_17,14030.879976,13118017.0,13118091.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_18,15671.196428,13888294.0,13888397.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_19,18858.850316,14660856.0,14660950.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_2,38015.931936,15432291.0,15432399.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_21,8206885.578743,16072938.0,16073069.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_22,25252559.031703,16538393.0,16538542.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_23,45116725.786384,16919087.0,16919246.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_24,64790647.381784,17269108.0,17269248.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_25,82016653.457219,17616320.0,17616470.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_26,70056812.289099,12960588.0,12960742.0
2b,mixed,mem,kite_large,cload_hops_3_4,0_27,18120990.942403,3023258.0,3023424.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_02,9308.485051,1543764.0,1543771.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_01,9182.266303,772022.0,772027.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_03,9454.843766,2313729.0,2313739.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_04,9614.693814,3084171.0,3084184.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_05,9797.751552,3854313.0,3854327.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_06,9997.259116,4625446.0,4625470.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_07,10227.058254,5397304.0,5397324.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_08,10484.38643,6170150.0,6170176.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_09,10782.009464,6942440.0,6942468.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_1,11134.475329,7712841.0,7712878.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_11,11548.476975,8483342.0,8483382.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_12,12067.87405,9256187.0,9256227.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_13,12735.249065,10028281.0,10028308.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_14,13636.681619,10800472.0,10800531.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_15,14968.664877,11573171.0,11573253.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_16,17463.723364,12344822.0,12344902.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_17,65746.300024,13117875.0,13117975.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_18,7647987.574667,13777157.0,13777301.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_19,21339204.384521,14309878.0,14310014.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_2,40650072.90289,14725096.0,14725226.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_21,59701255.21187,15102360.0,15102523.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_22,76207734.918789,15480587.0,15480740.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_23,92372429.976095,15832192.0,15832351.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_24,105985456.110729,16190163.0,16190323.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_25,118442237.527553,16539345.0,16539509.0
2b,mixed,mem,lpbt_m_latop,cload_hops_3_4,0_26,66406591.898475,8674162.0,8674348.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_02,8876.926729,1543765.0,1543771.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_01,8759.859501,772022.0,772027.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_03,9009.56575,2313731.0,2313739.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_04,9154.461861,3084173.0,3084184.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_05,9315.164314,3854314.0,3854327.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_06,9492.949379,4625447.0,4625470.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_07,9691.086239,5397308.0,5397324.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_08,9911.414154,6170150.0,6170176.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_09,10159.44157,6942442.0,6942469.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_1,10444.056534,7712847.0,7712877.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_11,10774.181171,8483344.0,8483381.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_12,11164.734476,9256194.0,9256228.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_13,11638.828542,10028279.0,10028308.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_14,12231.203565,10800479.0,10800534.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_15,13001.282047,11573177.0,11573255.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_16,14105.838068,12344842.0,12344906.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_17,15924.401847,13118011.0,13118092.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_18,20484.152745,13888276.0,13888388.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_19,2533666.325569,14624001.0,14624097.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_2,12259628.270925,15232193.0,15232303.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_21,28086298.442391,15705121.0,15705260.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_22,45304693.687843,16122445.0,16122589.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_23,63287515.322562,16497351.0,16497527.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_24,80402309.142449,16854492.0,16854653.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_25,88148310.829238,15996519.0,15996690.0
2b,mixed,mem,ns_m_bwop,cload_hops_3_4,0_26,42632221.80941,6913632.0,6913794.0
2b,mixed,mem,butter_donut_x,cload_hops_3_4,0_01,8623.715769,772021.0,772027.0
2b,mixed,mem,butter_donut_x,cload_hops_3_4,0_02,8725.784908,1543766.0,1543771.0
2b,mixed,mem,butter_donut_x,cload_hops_3_4,0_03,8847.43778,2313729.0,2313739.0
