sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,32696116.958229,59008794.051726,29543787.0,29544196.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,75265136.500782,146383827.954881,31636828.0,31637327.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,107537726.704885,223973159.449123,33796775.0,33797391.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,137066743.717483,321342278.207493,38297031.0,38297669.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12,141881685.947166,367860981.666859,42911774.0,42912444.0
2b,mixed,mem,ns_l_scop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5727.082803,5645.029249,5492873.0,5492892.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6160.897123,6127.048136,10983046.0,10983075.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,6933.854424,7076.736034,16476510.0,16476565.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,9178.536006,10254.815145,21967671.0,21967760.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,23266223.01788,39728923.754142,26494916.0,26495270.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,35083036.122902,67728512.943446,27332432.0,27332917.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,57588435.576229,119260632.994034,29722674.0,29723217.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,86364452.067677,190428210.743047,32151008.0,32151575.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,110955306.616851,275136109.115775,36803433.0,36804071.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11,115254426.721018,301865431.970578,39081619.0,39082249.0
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12
2b,mixed,mem,kite_medium_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,6504.130672,6457.04206,5492871.0,5492892.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,7376.109313,7493.914365,10983041.0,10983075.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,9784.778923,10828.925021,16476488.0,16476565.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,3593757.893032,5997701.415693,21883636.0,21883992.0
