sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_l_scop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_025,6396.13031,6402.76108,13729732.0,13729777.0
2b,mixed,mem,ns_l_scop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_035,7155.77528,7327.134634,19223485.0,19223553.0
2b,mixed,mem,ns_l_scop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_045,8719.091436,9428.902806,24714081.0,24714179.0
2b,mixed,mem,ns_l_scop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_055,13744.596137,16895.757174,30200850.0,30201032.0
2b,mixed,mem,ns_l_scop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_065,32965903.752624,56977352.500064,33863835.0,33864338.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_01,5384.51328,5323.466954,5492874.0,5492892.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_02,5758.91278,5761.225533,10983049.0,10983075.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_03,6517.32379,6776.675339,16476519.0,16476565.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_04,9770.996654,11789.949521,21967655.0,21967760.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_05,6758394.728477,11335246.383902,27178067.0,27178294.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_06,44916275.711509,78895382.274309,30589453.0,30589914.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_07,83231375.791293,155500258.923459,33072124.0,33072663.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_08,104822239.631138,208928724.116134,35259823.0,35260482.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_1
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_005,5248.798132,5175.375796,2746974.0,2746981.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_015,5550.280819,5511.860619,8238594.0,8238619.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_025,6042.914866,6120.478809,13729741.0,13729777.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_035,7589.527455,8392.801329,19223480.0,19223553.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_045,12413.379851,15854.539627,24714045.0,24714179.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_055,26720619.714192,45903930.113528,28896906.0,28897270.0
2b,mixed,mem,ns_s_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_065,65015373.69232,117457387.990377,31966255.0,31966803.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_02,6540.489253,6547.466573,10983044.0,10983075.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_01,5975.7123,5899.769456,5492873.0,5492892.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_03,7827.541031,8238.168211,16476509.0,16476565.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_04,2256623.8914,3760250.174821,21922022.0,21922275.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_05,47109268.911082,86539659.993581,24098529.0,24099033.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_06,90458192.195963,178888790.759445,26652438.0,26653021.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_07,117364239.626551,249596418.929438,29013036.0,29013645.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_08,130958033.881032,297721777.773675,31367123.0,31367767.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_09,135678010.498598,328979731.006599,33641611.0,33642257.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_1
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_11
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_005,5785.810782,5697.472163,2746973.0,2746981.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_015,6219.108564,6171.214938,8238594.0,8238619.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_025,7011.591338,7134.957146,13729735.0,13729777.0
2b,mixed,mem,lpbt_m_latop_noci,picky_cohmem_prioritized_doubley_memory_mclb_hops_6_8_64cpus_4xdirs_4.0GHz,0_035,9760.226617,11073.275596,19223463.0,19223553.0
