sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_22
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_23
2b,mixed,mem,20r_4p_2ll_runsol_scbw,cload_hops_4_6,0_24
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_01,8643.472678,772021.0,772027.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_02,8759.178777,1543766.0,1543771.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_03,8888.103106,2313729.0,2313739.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_04,9028.850226,3084173.0,3084184.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_05,9180.922529,3854315.0,3854327.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_06,9343.427527,4625449.0,4625470.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_07,9522.628497,5397306.0,5397324.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_08,9714.050444,6170151.0,6170176.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_09,9925.624887,6942441.0,6942469.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_1,10159.431897,7712842.0,7712878.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_11,10416.82747,8483348.0,8483384.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_12,10708.426954,9256192.0,9256228.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_13,11035.34509,10028279.0,10028309.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_14,11413.176581,10800480.0,10800537.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_15,11848.580851,11573187.0,11573261.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_16,12353.780432,12344850.0,12344909.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_17,12974.4289,13118027.0,13118102.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_18,13716.290923,13888336.0,13888426.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_19,14673.46705,14660876.0,14660958.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_2,15970.045622,15432449.0,15432551.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_21,17809.088356,16204030.0,16204172.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_22,20709.333705,16976433.0,16976626.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_23,28243.806691,17746611.0,17746813.0
2b,mixed,mem,butter_donut_x,cload_hops_4_6,0_24,4937898.573853,18431789.0,18432041.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_02,7970.970255,1543764.0,1543771.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_01,7836.459842,772022.0,772027.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_03,8113.013164,2313731.0,2313739.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_04,8259.432321,3084174.0,3084184.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_05,8417.615979,3854314.0,3854327.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_06,8581.45458,4625450.0,4625470.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_07,8756.981354,5397308.0,5397324.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_08,8942.076929,6170153.0,6170176.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_09,9143.273163,6942446.0,6942470.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_1,9363.452162,7712847.0,7712878.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_11,9601.857676,8483350.0,8483383.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_12,9870.781868,9256197.0,9256228.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_13,10171.601661,10028286.0,10028309.0
2b,mixed,mem,ns_s_scop,cload_hops_4_6,0_14,10511.674751,10800481.0,10800537.0
