sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_05,8730.759142,7539481.0,7539512.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_06,9497.835379,9044948.0,9044986.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_07,10680.263946,10554077.0,10554126.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_08,13036.620215,12063973.0,12064039.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_09,5078724.83096,13488308.0,13488449.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_1,13820426.180494,14664758.0,14664985.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_11,22947242.698847,15706978.0,15707226.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_12,51380955.211616,16431915.0,16432211.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_13,75554317.418429,17068189.0,17068500.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_14,94945041.690991,17692655.0,17692982.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_15,110113473.850298,18305522.0,18305826.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_16,122384200.903197,18927308.0,18927625.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_17,132123529.10136,19529511.0,19529835.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_18,139895836.100039,20129073.0,20129398.0
2b,same,mem,dbl_bfly_x,mclb_hops_4_6,0_19,145424105.296032,20726510.0,20726839.0
2b,same,mem,kite_small,mclb_hops_4_6,0_21
2b,same,mem,kite_small,mclb_hops_4_6,0_2
2b,same,mem,kite_small,mclb_hops_4_6,0_22
2b,same,mem,kite_small,mclb_hops_4_6,0_23,164609410.089423,24478912.0,24479248.0
2b,same,mem,kite_small,mclb_hops_4_6,0_01,6786.149438,1509215.0,1509220.0
2b,same,mem,kite_small,mclb_hops_4_6,0_02,7015.836866,3018918.0,3018926.0
2b,same,mem,kite_small,mclb_hops_4_6,0_03,7276.757657,4525631.0,4525646.0
2b,same,mem,kite_small,mclb_hops_4_6,0_04,7585.290569,6032711.0,6032735.0
2b,same,mem,kite_small,mclb_hops_4_6,0_05,7955.655403,7539479.0,7539512.0
2b,same,mem,kite_small,mclb_hops_4_6,0_06,8414.993158,9044951.0,9044986.0
2b,same,mem,kite_small,mclb_hops_4_6,0_07,9009.83047,10554080.0,10554127.0
2b,same,mem,kite_small,mclb_hops_4_6,0_08,9819.482015,12063987.0,12064039.0
2b,same,mem,kite_small,mclb_hops_4_6,0_09,11031.811117,13574232.0,13574302.0
2b,same,mem,kite_small,mclb_hops_4_6,0_1,13056.484272,15081347.0,15081482.0
2b,same,mem,kite_small,mclb_hops_4_6,0_11,17602.894854,16591009.0,16591117.0
2b,same,mem,kite_small,mclb_hops_4_6,0_12,10022206.996992,17902037.0,17902290.0
2b,same,mem,kite_small,mclb_hops_4_6,0_13,49646418.112036,18475998.0,18476286.0
2b,same,mem,kite_small,mclb_hops_4_6,0_14,76899840.595814,19073361.0,19073656.0
2b,same,mem,kite_small,mclb_hops_4_6,0_15,97925734.120702,19657930.0,19658251.0
2b,same,mem,kite_small,mclb_hops_4_6,0_16,113465574.444791,20233039.0,20233347.0
2b,same,mem,kite_small,mclb_hops_4_6,0_17,126529592.754968,20821564.0,20821864.0
2b,same,mem,kite_small,mclb_hops_4_6,0_18,138437331.171195,21432996.0,21433304.0
2b,same,mem,kite_small,mclb_hops_4_6,0_19,148276967.602981,22029076.0,22029373.0
