sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,kite_large,naive_hops_4_6,0_11,9607.047414,8483346.0,8483383.0
2b,same,mem,kite_large,naive_hops_4_6,0_12,10032.25835,9256196.0,9256228.0
2b,same,mem,kite_large,naive_hops_4_6,0_13,10537.332948,10028288.0,10028309.0
2b,same,mem,kite_large,naive_hops_4_6,0_14,11168.625404,10800489.0,10800537.0
2b,same,mem,kite_large,naive_hops_4_6,0_15,11967.641667,11573189.0,11573261.0
2b,same,mem,kite_large,naive_hops_4_6,0_16,13031.176184,12344857.0,12344908.0
2b,same,mem,kite_large,naive_hops_4_6,0_17,14635.144312,13118016.0,13118102.0
2b,same,mem,kite_large,naive_hops_4_6,0_18,17996.767531,13888291.0,13888421.0
2b,same,mem,kite_large,naive_hops_4_6,0_19,1925547.202006,14633114.0,14633223.0
2b,same,mem,kite_large,naive_hops_4_6,0_2,19688164.598478,15081085.0,15081263.0
2b,same,mem,kite_large,naive_hops_4_6,0_21,40350949.741385,15435381.0,15435558.0
2b,same,mem,kite_large,naive_hops_4_6,0_22,56756612.318706,15816779.0,15816954.0
2b,same,mem,kite_large,naive_hops_4_6,0_23,72927398.425861,16164523.0,16164725.0
2b,same,mem,kite_large,naive_hops_4_6,0_24,87254297.985171,16511576.0,16511772.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_01,8535.31104,772022.0,772027.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_02,8739.337874,1543761.0,1543771.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_03,8973.656085,2313731.0,2313739.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_04,9241.274119,3084173.0,3084184.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_05,9560.020439,3854312.0,3854327.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_06,9938.590153,4625448.0,4625470.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_07,10418.866599,5397303.0,5397324.0
2b,same,mem,lpbt_s_latop,naive_hops_4_6,0_08,11047.730373,6170147.0,6170176.0
