sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,10855.221398,10905.449521,8235744.0,8235795.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,11740.924196,11996.45513,10980101.0,10980147.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,13309.178275,14069.49117,13724703.0,13724779.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,17011.739497,19204.279621,16742626.0,16742762.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,24473.682316,29637.819692,19213412.0,19213607.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,22628242.654885,38405514.889257,21373287.0,21373786.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,63516718.82039,113195041.082758,22519092.0,22519708.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,92185545.114951,171881309.119123,23680110.0,23680805.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,108118356.504577,210136132.629162,24848918.0,24849718.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,134699647.87724,244472103.040984,25615781.0,25616812.0
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,dbl_bfly_x_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14,221725316.660237,328523104.308567,25981966.0,25983045.0
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09
2b,mixed,mem,mesh_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1
