sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_22,12135.4486,12332.557699,16600710.0,16600789.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_23,12528.464613,12858.337902,17354128.0,17354230.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_24,13009.147236,13522.050434,18107795.0,18107906.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_25,13611.43016,14379.898598,18861888.0,18862009.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_26,14438.38346,15599.113923,19615821.0,19615938.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_27,15612.239675,17380.564433,20368501.0,20368606.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_28,17547.984672,20417.212521,21123991.0,21124119.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_29,21295.134121,26457.088507,21877307.0,21877437.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_3,33454.255163,46494.555655,22632951.0,22633094.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_31,2201161.540054,3664455.536077,23340834.0,23340992.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_32,19482294.40709,32884058.287867,23684864.0,23685026.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_33,36078387.191317,61646996.427462,24008500.0,24008658.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,40dirs,0_34,51285530.50067,88690787.261669,24327984.0,24328157.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_01,9031.233751,8893.64623,755112.0,755113.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_02,9134.563965,8991.351499,1509782.0,1509788.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_03,9245.362803,9092.820128,2262962.0,2262975.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_04,9359.253476,9199.235965,3015893.0,3015904.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_05,9477.097699,9311.176107,3769073.0,3769090.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_06,9598.363369,9427.91404,4522965.0,4522993.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_07,9728.22654,9552.944948,5278121.0,5278140.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_08,9862.130802,9686.728781,6033790.0,6033822.0
2b,mixed,coh,mclb_hops_4_6,ft_x,uniform_random,20cpus,20dirs,0_09,10004.156838,9829.702702,6788904.0,6788934.0
